"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"8/18/2023","8/18/2023","8/21/2023","TSLA","TSLA 8/18/2023 Put $220.00","STC","1","$6.20","$619.98"
"8/17/2023","8/17/2023","8/18/2023","TSLA","TSLA 8/18/2023 Put $220.00","BTO","1","$1.12","($112.00)"
"8/17/2023","8/17/2023","8/18/2023","BABA","BABA 8/18/2023 Call $93.00","BTO","2","$0.42","($84.00)"
"8/17/2023","8/17/2023","8/18/2023","BABA","BABA 8/18/2023 Call $93.00","BTO","1","$0.42","($42.00)"
"8/17/2023","8/17/2023","8/18/2023","BABA","BABA 8/18/2023 Call $93.00","BTO","1","$0.42","($42.00)"
"8/17/2023","8/17/2023","8/18/2023","BABA","BABA 8/18/2023 Call $93.00","BTO","1","$0.42","($42.00)"
"8/17/2023","8/17/2023","8/18/2023","TSLA","TSLA 8/18/2023 Call $240.00","BTO","7","$0.14","($98.00)"
"8/17/2023","8/17/2023","8/18/2023","TSLA","TSLA 8/18/2023 Call $237.50","BTO","5","$0.19","($95.00)"
"8/16/2023","8/16/2023","8/17/2023","NFLX","NFLX 8/18/2023 Call $430.00","BTO","2","$1.88","($376.00)"
"8/15/2023","8/15/2023","8/16/2023","ORCL","ORCL 8/18/2023 Call $119.00","STC","3","$0.80","$239.98"
"8/15/2023","8/15/2023","8/16/2023","NFLX","NFLX 8/18/2023 Call $435.00","BTO","1","$2.86","($286.00)"
"8/15/2023","8/15/2023","8/16/2023","TSLA","TSLA 8/18/2023 Call $245.00","BTO","2","$1.31","($262.00)"
"8/15/2023","8/15/2023","8/16/2023","ORCL","ORCL 8/18/2023 Call $119.00","BTO","1","$0.33","($33.00)"
"8/15/2023","8/15/2023","8/16/2023","ORCL","ORCL 8/18/2023 Call $119.00","BTO","1","$0.33","($33.00)"
"8/15/2023","8/15/2023","8/16/2023","ORCL","ORCL 8/18/2023 Call $119.00","BTO","1","$0.33","($33.00)"
"8/15/2023","8/15/2023","8/16/2023","TSLA","TSLA 8/18/2023 Call $247.50","BTO","2","$1.07","($214.00)"
"8/14/2023","8/14/2023","8/15/2023","NVDA","NVDA 8/18/2023 Call $435.00","STC","1","$6.50","$649.98"
"8/14/2023","8/14/2023","8/15/2023","NVDA","NVDA 8/18/2023 Call $420.00","STC","1","$14.20","$1,419.97"
"8/14/2023","8/14/2023","8/15/2023","NVDA","NVDA 8/18/2023 Call $435.00","BTO","1","$5.40","($540.00)"
"8/11/2023","8/11/2023","8/14/2023","TSLA","Option Expiration for TSLA 8/11/2023 Call $260.00","OEXP","2S","",""
"8/11/2023","8/11/2023","8/14/2023","TSLA","Option Expiration for TSLA 8/11/2023 Call $257.50","OEXP","4S","",""
"8/11/2023","8/11/2023","8/14/2023","TSLA","Option Expiration for TSLA 8/11/2023 Call $255.00","OEXP","6S","",""
"8/11/2023","8/11/2023","8/14/2023","TSLA","TSLA 8/18/2023 Call $250.00","BTO","2","$2.39","($478.00)"
"8/11/2023","8/11/2023","8/14/2023","NVDA","NVDA 8/18/2023 Call $420.00","BTO","1","$6.05","($605.00)"
"8/8/2023","8/8/2023","8/9/2023","TSLA","TSLA 8/11/2023 Call $255.00","BTO","3","$1.85","($555.00)"
"8/7/2023","8/7/2023","8/8/2023","NFLX","NFLX 8/11/2023 Call $435.00","STC","1","$7.85","$784.98"
"8/7/2023","8/7/2023","8/8/2023","NFLX","NFLX 8/11/2023 Call $435.00","STC","1","$7.85","$784.98"
"8/7/2023","8/7/2023","8/8/2023","TSLA","TSLA 8/11/2023 Call $255.00","BTO","3","$2.30","($690.00)"
"8/7/2023","8/7/2023","8/8/2023","TSLA","TSLA 8/11/2023 Call $257.50","BTO","2","$1.73","($346.00)"
"8/7/2023","8/7/2023","8/8/2023","NFLX","NFLX 8/11/2023 Call $435.00","BTO","2","$6.20","($1,240.00)"
"8/7/2023","8/7/2023","8/8/2023","TSLA","TSLA 8/11/2023 Call $257.50","BTO","2","$4.05","($810.00)"
"8/7/2023","8/7/2023","8/8/2023","TSLA","TSLA 8/11/2023 Call $260.00","BTO","2","$2.53","($506.00)"
"8/4/2023","8/4/2023","8/7/2023","BABA","Option Expiration for BABA 8/4/2023 Call $106.00","OEXP","5S","",""
"8/4/2023","8/4/2023","8/7/2023","DT","Option Expiration for DT 8/4/2023 Put $46.00","OEXP","10S","",""
"8/4/2023","8/4/2023","8/7/2023","TSLA","Option Expiration for TSLA 8/4/2023 Call $260.00","OEXP","3S","",""
"8/4/2023","8/4/2023","8/7/2023","BABA","Option Expiration for BABA 8/4/2023 Call $105.00","OEXP","5S","",""
"8/4/2023","8/4/2023","8/4/2023","JEPI","Cash Div: R/D 2023-08-02 P/D 2023-08-04 - 5 shares at 0.29037","CDIV","","","$1.45"
"8/4/2023","8/4/2023","8/7/2023","ADBE","ADBE 8/4/2023 Put $522.50","STC","1","$0.06","$5.98"
"8/2/2023","8/2/2023","8/3/2023","DT","DT 8/4/2023 Put $46.00","BTO","2","$0.15","($30.00)"
"8/2/2023","8/2/2023","8/3/2023","DT","DT 8/4/2023 Put $46.00","BTO","8","$0.10","($80.00)"
"8/2/2023","8/2/2023","8/3/2023","PSQ","PSQ 8/18/2023 Call $11.00","BTO","2","$0.07","($14.00)"
"8/2/2023","8/2/2023","8/3/2023","PSQ","PSQ 8/18/2023 Call $11.00","BTO","3","$0.07","($21.00)"
"8/2/2023","8/2/2023","8/3/2023","TSLA","TSLA 8/4/2023 Put $250.00","STC","2","$2.20","$439.98"
"8/2/2023","8/2/2023","8/3/2023","TSLA","TSLA 8/4/2023 Put $250.00","BTO","1","$1.70","($170.00)"
"8/2/2023","8/2/2023","8/3/2023","TSLA","TSLA 8/4/2023 Put $250.00","BTO","1","$1.70","($170.00)"
"8/2/2023","8/2/2023","8/3/2023","ADBE","ADBE 8/4/2023 Put $522.50","BTO","1","$2.78","($278.00)"
"8/2/2023","8/2/2023","8/3/2023","TSLA","TSLA 8/4/2023 Call $260.00","BTO","3","$3.70","($1,110.00)"
"8/2/2023","8/2/2023","8/3/2023","NVDA","NVDA 8/4/2023 Put $460.00","STC","2","$11.50","$2,299.97"
"8/1/2023","8/1/2023","8/2/2023","NVDA","NVDA 8/4/2023 Put $460.00","BTO","1","$4.50","($450.00)"
"8/1/2023","8/1/2023","8/2/2023","NVDA","NVDA 8/4/2023 Put $460.00","BTO","1","$4.50","($450.00)"
"8/1/2023","8/1/2023","8/2/2023","BABA","BABA 8/4/2023 Call $105.00","BTO","3","$0.44","($132.00)"
"8/1/2023","8/1/2023","8/2/2023","BABA","BABA 8/4/2023 Call $105.00","BTO","1","$0.44","($44.00)"
"8/1/2023","8/1/2023","8/2/2023","BABA","BABA 8/4/2023 Call $105.00","BTO","1","$0.44","($44.00)"
"8/1/2023","8/1/2023","8/2/2023","BABA","BABA 8/4/2023 Call $106.00","BTO","1","$0.33","($33.00)"
"8/1/2023","8/1/2023","8/2/2023","BABA","BABA 8/4/2023 Call $106.00","BTO","4","$0.33","($132.00)"
"7/31/2023","7/31/2023","7/31/2023","","Interest Payment","INT","","","$2.20"
"7/28/2023","7/28/2023","7/31/2023","RIVN","Option Expiration for RIVN 7/28/2023 Call $27.50","OEXP","7S","",""
"7/28/2023","7/28/2023","7/31/2023","NVDA","NVDA 7/28/2023 Call $470.00","STC","1","$0.03","$2.98"
"7/28/2023","7/28/2023","7/31/2023","DE","DE 7/28/2023 Put $427.50","STC","1","$1.00","$99.98"
"7/28/2023","7/28/2023","7/31/2023","DE","DE 7/28/2023 Put $427.50","STC","1","$1.00","$99.98"
"7/28/2023","7/28/2023","7/31/2023","BABA","BABA 7/28/2023 Call $99.00","STC","5","$1.43","$714.98"
"7/28/2023","7/28/2023","7/31/2023","GOOGL","GOOGL 7/28/2023 Call $131.00","STC","2","$1.80","$359.98"
"7/28/2023","7/28/2023","7/31/2023","BABA","BABA 7/28/2023 Call $98.00","STC","5","$2.45","$1,224.98"
"7/28/2023","7/28/2023","7/31/2023","NVDA","NVDA 7/28/2023 Put $440.00","STC","1","$0.04","$3.98"
"7/26/2023","7/26/2023","7/27/2023","RIVN","RIVN 7/28/2023 Call $27.50","BTO","7","$0.54","($378.00)"
"7/26/2023","7/26/2023","7/27/2023","DE","DE 7/28/2023 Put $427.50","BTO","2","$1.79","($358.00)"
"7/26/2023","7/26/2023","7/27/2023","NVDA","NVDA 7/28/2023 Put $440.00","BTO","1","$3.10","($310.00)"
"7/26/2023","7/26/2023","7/27/2023","BABA","BABA 7/28/2023 Call $97.00","STC","3","$1.60","$479.98"
"7/26/2023","7/26/2023","7/27/2023","BABA","BABA 7/28/2023 Call $97.00","STC","1","$1.60","$159.98"
"7/26/2023","7/26/2023","7/27/2023","BABA","BABA 7/28/2023 Call $95.00","STC","1","$2.80","$279.98"
"7/26/2023","7/26/2023","7/27/2023","BABA","BABA 7/28/2023 Call $95.00","STC","1","$2.80","$279.98"
"7/26/2023","7/26/2023","7/27/2023","GOOGL","GOOGL 7/28/2023 Call $131.00","BTO","2","$0.84","($168.00)"
"7/25/2023","7/25/2023","7/26/2023","BABA","BABA 7/28/2023 Call $97.00","BTO","1","$1.19","($119.00)"
"7/25/2023","7/25/2023","7/26/2023","BABA","BABA 7/28/2023 Call $97.00","BTO","1","$1.19","($119.00)"
"7/25/2023","7/25/2023","7/26/2023","BABA","BABA 7/28/2023 Call $97.00","BTO","1","$1.19","($119.00)"
"7/25/2023","7/25/2023","7/26/2023","BABA","BABA 7/28/2023 Call $97.00","BTO","1","$1.19","($119.00)"
"7/25/2023","7/25/2023","7/26/2023","BABA","BABA 7/28/2023 Call $95.00","BTO","2","$1.82","($364.00)"
"7/25/2023","7/25/2023","7/26/2023","NVDA","NVDA 7/28/2023 Call $470.00","BTO","1","$5.45","($545.00)"
"7/24/2023","7/24/2023","7/24/2023","","Interest Payment","INT","","","$3.60"
"7/24/2023","7/24/2023","7/25/2023","TSLA","TSLA 7/28/2023 Call $270.00","STC","2","$5.55","$1,109.98"
"7/24/2023","7/24/2023","7/25/2023","BABA","BABA 7/28/2023 Call $99.00","BTO","1","$1.27","($127.00)"
"7/24/2023","7/24/2023","7/26/2023","BABA","Alibaba
CUSIP: 01609W102","Buy","2","$96.51","($193.01)"
"7/24/2023","7/24/2023","7/25/2023","TSLA","TSLA 7/28/2023 Call $270.00","BTO","1","$3.80","($380.00)"
"7/24/2023","7/24/2023","7/25/2023","TSLA","TSLA 7/28/2023 Call $270.00","BTO","1","$3.80","($380.00)"
"7/24/2023","7/24/2023","7/25/2023","BABA","BABA 7/28/2023 Call $99.00","BTO","4","$1.50","($600.00)"
"7/24/2023","7/24/2023","7/25/2023","BABA","BABA 7/28/2023 Call $98.00","BTO","5","$1.66","($830.00)"
"7/24/2023","7/24/2023","7/25/2023","TSLA","TSLA 7/28/2023 Call $265.00","STC","1","$5.55","$554.98"
"7/24/2023","7/24/2023","7/25/2023","TSLA","TSLA 7/28/2023 Call $265.00","BTO","1","$3.95","($395.00)"
"7/24/2023","7/24/2023","7/24/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"7/24/2023","7/24/2023","7/24/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"7/24/2023","7/24/2023","7/24/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"7/21/2023","7/21/2023","7/24/2023","TSLA","Option Expiration for TSLA 7/21/2023 Put $255.00","OEXP","3S","",""
"7/21/2023","7/21/2023","7/24/2023","AAPL","Option Expiration for AAPL 7/21/2023 Put $187.50","OEXP","5S","",""
"7/21/2023","7/21/2023","7/25/2023","AMC","AMC Entertainment
CUSIP: 00165C104","Sell","8","$7.54","$60.32"
"7/21/2023","7/21/2023","7/25/2023","AMC","AMC Entertainment
CUSIP: 00165C104","Buy","5","$6.93","($34.65)"
"7/21/2023","7/21/2023","7/24/2023","QCOM","QCOM 7/28/2023 Put $123.00","STC","3","$1.27","$380.98"
"7/21/2023","7/21/2023","7/24/2023","QQQ","QQQ 7/21/2023 Put $374.00","STC","5","$0.09","$44.98"
"7/21/2023","7/21/2023","7/24/2023","QQQ","QQQ 7/21/2023 Put $375.00","STC","1","$0.29","$28.98"
"7/21/2023","7/21/2023","7/24/2023","TSLA","TSLA 7/21/2023 Put $257.50","STC","1","$0.08","$7.98"
"7/21/2023","7/21/2023","7/24/2023","QCOM","QCOM 7/28/2023 Call $127.00","STC","2","$1.71","$341.98"
"7/21/2023","7/21/2023","7/24/2023","QCOM","QCOM 7/28/2023 Call $127.00","BTO","1","$1.60","($160.00)"
"7/21/2023","7/21/2023","7/24/2023","QCOM","QCOM 7/28/2023 Call $127.00","BTO","1","$1.60","($160.00)"
"7/21/2023","7/21/2023","7/24/2023","QCOM","QCOM 7/28/2023 Put $123.00","BTO","3","$1.22","($366.00)"
"7/21/2023","7/21/2023","7/24/2023","META","META 7/21/2023 Put $297.50","STC","4","$1.45","$579.98"
"7/21/2023","7/21/2023","7/24/2023","META","META 7/21/2023 Put $297.50","STC","1","$1.43","$142.98"
"7/21/2023","7/21/2023","7/21/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"7/21/2023","7/21/2023","7/21/2023","","Transfer from Brokerage to Spending","XENT","","","($50.00)"
"7/20/2023","7/20/2023","7/21/2023","META","META 7/21/2023 Put $300.00","STC","5","$1.47","$734.98"
"7/20/2023","7/20/2023","7/21/2023","TSLA","TSLA 7/21/2023 Put $255.00","BTO","3","$1.41","($423.00)"
"7/20/2023","7/20/2023","7/21/2023","META","META 7/21/2023 Put $297.50","BTO","5","$0.70","($350.00)"
"7/20/2023","7/20/2023","7/21/2023","TSLA","TSLA 7/21/2023 Put $260.00","STC","4","$1.95","$779.98"
"7/20/2023","7/20/2023","7/21/2023","QQQ","QQQ 7/21/2023 Put $374.00","BTO","1","$0.64","($64.00)"
"7/20/2023","7/20/2023","7/21/2023","QQQ","QQQ 7/21/2023 Put $374.00","BTO","4","$0.64","($256.00)"
"7/20/2023","7/20/2023","7/21/2023","QQQ","QQQ 7/21/2023 Put $375.00","BTO","1","$0.76","($76.00)"
"7/20/2023","7/20/2023","7/21/2023","META","META 7/21/2023 Put $300.00","BTO","5","$0.94","($470.00)"
"7/20/2023","7/20/2023","7/21/2023","NVDA","NVDA 7/21/2023 Put $450.00","STC","3","$2.50","$749.98"
"7/20/2023","7/20/2023","7/21/2023","NVDA","NVDA 7/21/2023 Put $455.00","STC","1","$2.87","$286.98"
"7/20/2023","7/20/2023","7/21/2023","TSLA","TSLA 7/21/2023 Put $257.50","BTO","1","$1.30","($130.00)"
"7/20/2023","7/20/2023","7/21/2023","NVDA","NVDA 7/21/2023 Put $450.00","BTO","1","$1.50","($150.00)"
"7/20/2023","7/20/2023","7/21/2023","NVDA","NVDA 7/21/2023 Put $450.00","BTO","1","$1.50","($150.00)"
"7/20/2023","7/20/2023","7/21/2023","TSLA","TSLA 7/21/2023 Put $260.00","BTO","4","$1.12","($448.00)"
"7/20/2023","7/20/2023","7/21/2023","TSLA","TSLA 7/21/2023 Put $285.00","STC","1","$13.40","$1,339.97"
"7/20/2023","7/20/2023","7/20/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"7/19/2023","7/19/2023","7/20/2023","NVDA","NVDA 7/21/2023 Put $450.00","BTO","1","$1.13","($113.00)"
"7/19/2023","7/19/2023","7/20/2023","NVDA","NVDA 7/21/2023 Call $480.00","STC","1","$6.70","$669.98"
"7/19/2023","7/19/2023","7/20/2023","TSLA","TSLA 7/21/2023 Call $300.00","STC","1","$10.30","$1,029.98"
"7/19/2023","7/19/2023","7/20/2023","RIVN","RIVN 7/21/2023 Call $26.00","STC","5","$0.74","$369.98"
"7/19/2023","7/19/2023","7/20/2023","META","META 7/21/2023 Call $312.50","STC","1","$5.90","$589.98"
"7/19/2023","7/19/2023","7/20/2023","TSLA","TSLA 7/21/2023 Call $300.00","BTO","1","$9.83","($983.00)"
"7/18/2023","7/18/2023","7/18/2023","","Instant bank transfer - withdrawal fee","RTP","","","($11.25)"
"7/18/2023","7/18/2023","7/18/2023","","Instant bank transfer - account ending in 1354","RTP","","","($738.75)"
"7/18/2023","7/18/2023","7/19/2023","NVDA","NVDA 7/21/2023 Call $480.00","BTO","1","$8.09","($809.00)"
"7/18/2023","7/18/2023","7/19/2023","RIVN","RIVN 7/21/2023 Call $26.00","BTO","5","$0.61","($305.00)"
"7/18/2023","7/18/2023","7/19/2023","TSLA","TSLA 7/21/2023 Put $285.00","BTO","1","$7.25","($725.00)"
"7/18/2023","7/18/2023","7/19/2023","TSLA","TSLA 7/21/2023 Call $290.00","STC","1","$12.30","$1,229.98"
"7/18/2023","7/18/2023","7/19/2023","META","META 7/21/2023 Call $312.50","BTO","1","$5.25","($525.00)"
"7/18/2023","7/18/2023","7/19/2023","NVDA","NVDA 7/21/2023 Put $455.00","BTO","1","$3.55","($355.00)"
"7/17/2023","7/17/2023","7/18/2023","TSLA","TSLA 7/21/2023 Call $290.00","BTO","1","$11.21","($1,121.00)"
"7/17/2023","7/17/2023","7/18/2023","AAPL","AAPL 7/21/2023 Put $187.50","BTO","1","$0.37","($37.00)"
"7/17/2023","7/17/2023","7/18/2023","AAPL","AAPL 7/21/2023 Put $187.50","BTO","4","$0.37","($148.00)"
"7/17/2023","7/17/2023","7/18/2023","","ACH Withdrawal","ACH","","","($1,500.00)"
"7/14/2023","7/14/2023","7/17/2023","TSLA","Option Expiration for TSLA 7/14/2023 Put $260.00","OEXP","3S","",""
"7/14/2023","7/14/2023","7/17/2023","AAPL","Option Expiration for AAPL 7/14/2023 Put $185.00","OEXP","9S","",""
"7/14/2023","7/14/2023","7/17/2023","NVDA","Option Expiration for NVDA 7/14/2023 Put $432.50","OEXP","1S","",""
"7/14/2023","7/14/2023","7/17/2023","TSLA","TSLA 7/21/2023 Put $270.00","STC","1","$6.15","$614.98"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $450.00","STC","1","$9.25","$924.98"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $450.00","BTO","1","$7.80","($780.00)"
"7/14/2023","7/14/2023","7/17/2023","TSLA","TSLA 7/21/2023 Put $270.00","BTO","1","$6.05","($605.00)"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $465.00","STC","3","$12.55","$3,764.95"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $465.00","BTO","1","$9.15","($915.00)"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $465.00","BTO","1","$9.15","($915.00)"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/21/2023 Put $465.00","BTO","1","$8.30","($830.00)"
"7/14/2023","7/14/2023","7/17/2023","NVDA","NVDA 7/14/2023 Call $450.00","STC","1","$15.75","$1,574.97"
"7/13/2023","7/13/2023","7/14/2023","NVDA","NVDA 7/14/2023 Call $450.00","BTO","1","$3.59","($359.00)"
"7/13/2023","7/13/2023","7/14/2023","RIVN","RIVN 7/14/2023 Call $25.00","STC","2","$1.34","$267.98"
"7/13/2023","7/13/2023","7/14/2023","NVDA","NVDA 7/14/2023 Put $432.50","BTO","1","$0.78","($78.00)"
"7/12/2023","7/12/2023","7/13/2023","TSLA","TSLA 7/14/2023 Put $260.00","BTO","1","$0.47","($47.00)"
"7/12/2023","7/12/2023","7/13/2023","AAPL","AAPL 7/14/2023 Put $185.00","BTO","2","$0.10","($20.00)"
"7/12/2023","7/12/2023","7/13/2023","AAPL","AAPL 7/14/2023 Put $185.00","BTO","1","$0.10","($10.00)"
"7/12/2023","7/12/2023","7/13/2023","AAPL","AAPL 7/14/2023 Put $185.00","BTO","1","$0.10","($10.00)"
"7/12/2023","7/12/2023","7/13/2023","AAPL","AAPL 7/14/2023 Put $185.00","BTO","1","$0.10","($10.00)"
"7/12/2023","7/12/2023","7/13/2023","RIVN","RIVN 7/14/2023 Call $25.00","BTO","2","$0.99","($198.00)"
"7/12/2023","7/12/2023","7/13/2023","NVDA","NVDA 7/14/2023 Call $435.00","STC","1","$5.90","$589.98"
"7/12/2023","7/12/2023","7/13/2023","NVDA","NVDA 7/14/2023 Call $425.00","STC","1","$7.75","$774.98"
"7/10/2023","7/10/2023","7/11/2023","NVDA","NVDA 7/14/2023 Call $425.00","BTO","1","$4.96","($496.00)"
"7/10/2023","7/10/2023","7/11/2023","AAPL","AAPL 7/14/2023 Put $185.00","BTO","4","$0.63","($252.00)"
"7/10/2023","7/10/2023","7/11/2023","TSLA","TSLA 7/14/2023 Put $260.00","BTO","2","$2.45","($490.00)"
"7/10/2023","7/10/2023","7/11/2023","NVDA","NVDA 7/14/2023 Call $435.00","BTO","1","$4.50","($450.00)"
"7/7/2023","7/7/2023","7/10/2023","AMZN","Option Expiration for AMZN 7/7/2023 Call $135.00","OEXP","10S","",""
"7/7/2023","7/7/2023","7/10/2023","META","Option Expiration for META 7/7/2023 Put $280.00","OEXP","10S","",""
"7/7/2023","7/7/2023","7/7/2023","JEPI","Cash Div: R/D 2023-07-05 P/D 2023-07-07 - 5 shares at 0.3593","CDIV","","","$1.80"
"7/7/2023","7/7/2023","7/11/2023","AMZN","Amazon
CUSIP: 023135106","Sell","2","$129.99","$259.98"
"7/7/2023","7/7/2023","7/10/2023","TSLA","TSLA 7/7/2023 Put $272.50","STC","1","$0.01","$0.98"
"7/6/2023","7/6/2023","7/7/2023","","ACH Withdrawal","ACH","","","($1,200.00)"
"7/6/2023","7/6/2023","7/6/2023","","Instant bank transfer - account ending in 1354","RTP","","","($985.00)"
"7/6/2023","7/6/2023","7/6/2023","","Instant bank transfer - withdrawal fee","RTP","","","($15.00)"
"7/5/2023","7/5/2023","7/6/2023","META","META 7/7/2023 Put $280.00","BTO","9","$0.20","($180.00)"
"7/5/2023","7/5/2023","7/6/2023","META","META 7/7/2023 Put $280.00","BTO","1","$0.20","($20.00)"
"7/5/2023","7/5/2023","7/6/2023","RIVN","RIVN 7/7/2023 Call $20.00","STC","5","$0.60","$299.98"
"7/5/2023","7/5/2023","7/6/2023","NFLX","NFLX 7/7/2023 Call $445.00","STC","1","$6.55","$654.98"
"7/3/2023","7/3/2023","7/5/2023","AMZN","AMZN 7/7/2023 Call $135.00","BTO","10","$0.25","($250.00)"
"7/3/2023","7/3/2023","7/5/2023","TSLA","TSLA 7/7/2023 Put $272.50","BTO","1","$3.45","($345.00)"
"7/3/2023","7/3/2023","7/5/2023","RIVN","RIVN 7/7/2023 Call $20.00","BTO","5","$0.42","($210.00)"
"7/3/2023","7/3/2023","7/5/2023","NFLX","NFLX 7/7/2023 Call $445.00","BTO","1","$3.45","($345.00)"
"7/3/2023","7/3/2023","7/5/2023","","ACH Withdrawal","ACH","","","($1,000.00)"
"6/30/2023","6/30/2023","7/3/2023","NVDA","Option Expiration for NVDA 6/30/2023 Put $405.00","OEXP","6S","",""
"6/30/2023","6/30/2023","7/3/2023","AAPL","Option Expiration for AAPL 6/30/2023 Put $185.00","OEXP","8S","",""
"6/30/2023","6/30/2023","7/3/2023","META","Option Expiration for META 6/30/2023 Put $280.00","OEXP","2S","",""
"6/30/2023","6/30/2023","6/30/2023","","Interest Payment","INT","","","$1.17"
"6/30/2023","6/30/2023","7/3/2023","NVDA","NVDA 6/30/2023 Put $420.00","STC","1","$0.06","$5.98"
"6/29/2023","6/29/2023","6/29/2023","GS","Cash Div: R/D 2023-06-01 P/D 2023-06-29 - 0.2 shares at 2.5","CDIV","","","$0.50"
"6/29/2023","6/29/2023","6/30/2023","NVDA","NVDA 6/30/2023 Put $405.00","BTO","3","$3.35","($1,005.00)"
"6/28/2023","6/28/2023","6/28/2023","","Interest Payment","INT","","","$2.61"
"6/28/2023","6/28/2023","6/29/2023","TSLA","TSLA 6/30/2023 Call $260.00","STC","2","$2.61","$521.98"
"6/28/2023","6/28/2023","6/29/2023","META","META 6/30/2023 Put $280.00","BTO","2","$1.14","($228.00)"
"6/28/2023","6/28/2023","6/29/2023","NVDA","NVDA 6/30/2023 Put $410.00","STC","1","$6.95","$694.98"
"6/27/2023","6/27/2023","6/28/2023","TSLA","TSLA 6/30/2023 Call $260.00","BTO","2","$1.73","($346.00)"
"6/27/2023","6/27/2023","6/28/2023","AAPL","AAPL 6/30/2023 Put $185.00","BTO","1","$0.39","($39.00)"
"6/27/2023","6/27/2023","6/28/2023","AAPL","AAPL 6/30/2023 Put $185.00","BTO","3","$0.39","($117.00)"
"6/27/2023","6/27/2023","6/28/2023","AAPL","AAPL 6/30/2023 Put $185.00","BTO","4","$0.39","($156.00)"
"6/27/2023","6/27/2023","6/28/2023","NVDA","NVDA 6/30/2023 Put $410.00","BTO","1","$5.00","($500.00)"
"6/26/2023","6/26/2023","6/27/2023","","ACH Withdrawal","ACH","","","($1,000.00)"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $405.00","BTO","2","$7.00","($1,400.00)"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $410.00","STC","2","$8.45","$1,689.97"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $405.00","BTO","1","$7.20","($720.00)"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $410.00","STC","1","$9.20","$919.98"
"6/26/2023","6/26/2023","6/26/2023","","Aggregated Margin Rate","MINT","","","($0.29)"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $410.00","BTO","2","$4.15","($830.00)"
"6/26/2023","6/26/2023","6/27/2023","NVDA","NVDA 6/30/2023 Put $410.00","BTO","1","$3.20","($320.00)"
"6/23/2023","6/23/2023","6/26/2023","META","Option Expiration for META 6/23/2023 Put $272.50","OEXP","5S","",""
"6/23/2023","6/23/2023","6/26/2023","META","Option Expiration for META 6/23/2023 Put $270.00","OEXP","5S","",""
"6/23/2023","6/23/2023","6/26/2023","NVDA","NVDA 6/30/2023 Put $420.00","BTO","1","$7.28","($728.00)"
"6/23/2023","6/23/2023","6/23/2023","UVXY","ProShares Ultra VIX Short-Term Futures ETF
CUSIP: 74347Y771","SPR","0.2","",""
"6/23/2023","6/23/2023","6/23/2023","UVXY","ProShares Ultra VIX Short-Term Futures ETF
CUSIP: 74347Y839","SPR","2S","",""
"6/22/2023","6/22/2023","6/26/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","1","$265.70","$265.70"
"6/22/2023","6/22/2023","6/23/2023","AMZN","AMZN 6/23/2023 Call $130.00","STC","10","$0.89","$889.97"
"6/22/2023","6/22/2023","6/23/2023","TSLA","TSLA 6/23/2023 Call $265.00","STC","3","$3.30","$989.98"
"6/22/2023","6/22/2023","6/26/2023","AMZN","Amazon
CUSIP: 023135106","Buy","2","$128.77","($257.54)"
"6/22/2023","6/22/2023","6/23/2023","TSLA","TSLA 6/23/2023 Call $265.00","BTO","3","$2.78","($834.00)"
"6/22/2023","6/22/2023","6/23/2023","AMZN","AMZN 6/23/2023 Call $130.00","BTO","1","$0.49","($49.00)"
"6/22/2023","6/22/2023","6/23/2023","AMZN","AMZN 6/23/2023 Call $130.00","BTO","1","$0.49","($49.00)"
"6/22/2023","6/22/2023","6/23/2023","AMZN","AMZN 6/23/2023 Call $130.00","BTO","8","$0.49","($392.00)"
"6/22/2023","6/22/2023","6/23/2023","NFLX","NFLX 6/23/2023 Put $420.00","STC","1","$3.65","$364.98"
"6/22/2023","6/22/2023","6/23/2023","NFLX","NFLX 6/23/2023 Put $420.00","STC","2","$3.65","$729.98"
"6/22/2023","6/22/2023","6/23/2023","META","META 6/23/2023 Put $270.00","BTO","5","$0.40","($200.00)"
